"id_question","finished","thread_length","outstd_count","contains_outstanding"
"40,547",1,34,32,yes
"40,550",0,4,4,yes
"40,553",0,11,11,yes
"40,556",1,4,4,yes
"40,559",1,2,1,yes
"40,560",1,3,3,yes
"40,563",1,7,7,yes
"40,567",1,2,2,yes
"40,575",1,3,3,yes
"40,576",0,15,15,yes
"40,578",0,2,1,yes
"40,581",0,3,2,yes
"40,582",1,2,1,yes
"40,585",0,4,3,yes
"40,586",1,6,4,yes
"40,588",1,2,1,yes
"40,592",0,3,2,yes
"40,593",1,5,5,yes
"40,595",0,6,4,yes
"40,598",0,6,3,yes
"40,600",1,2,1,yes
"40,602",1,3,3,yes
"40,603",1,6,2,yes
"40,604",1,3,2,yes
"40,605",1,6,3,yes
"40,607",1,3,2,yes
"40,610",0,1,0,no
"40,617",0,4,3,yes
"40,618",1,9,4,yes
"40,625",0,2,2,yes
"40,628",1,5,4,yes
"40,631",1,5,5,yes
"40,636",1,9,9,yes
"40,639",1,7,5,yes
"40,641",0,6,4,yes
"40,643",0,2,1,yes
"40,645",0,4,2,yes
"40,649",1,3,2,yes
"40,651",1,25,21,yes
"40,653",1,5,5,yes
"40,658",0,2,2,yes
"40,664",1,12,12,yes
"40,666",0,7,7,yes
"40,667",0,3,1,yes
"40,671",1,7,7,yes
"40,672",1,3,1,yes
"40,673",0,9,9,yes
"40,674",0,7,4,yes
"40,675",0,4,3,yes
"40,676",0,3,2,yes
"40,677",0,9,9,yes
"40,679",0,3,2,yes
"40,684",1,3,3,yes
"40,685",0,2,2,yes
"40,686",1,6,6,yes
"40,687",0,3,1,yes
"40,694",1,5,5,yes
"40,702",1,4,4,yes
"40,704",1,3,3,yes
"40,707",1,10,10,yes
"40,708",0,2,1,yes
"40,710",1,2,1,yes
"40,711",0,7,7,yes
"40,716",1,5,3,yes
"40,717",1,4,2,yes
"40,720",1,11,8,yes
"40,722",0,5,4,yes
"40,723",0,6,6,yes
"40,726",0,4,4,yes
"40,727",0,2,1,yes
"40,729",1,4,4,yes
"40,732",1,4,2,yes
"40,734",0,2,2,yes
"40,739",1,5,5,yes
"40,740",0,2,1,yes
"40,741",1,13,10,yes
"40,746",0,2,2,yes
"40,748",0,7,6,yes
"40,750",0,10,8,yes
"40,752",0,4,2,yes
"40,753",0,4,4,yes
"40,755",0,5,4,yes
"40,756",1,5,3,yes
"40,758",0,3,3,yes
"40,759",0,3,1,yes
"40,761",1,6,6,yes
"40,763",1,5,4,yes
"40,764",0,6,4,yes
"40,768",0,7,5,yes
"40,771",0,7,6,yes
"40,773",0,6,3,yes
"40,774",0,10,9,yes
"40,776",0,10,8,yes
"40,777",1,7,5,yes
"40,779",1,2,2,yes
"40,780",1,2,2,yes
"40,782",1,2,2,yes
"40,783",0,3,1,yes
"40,786",1,5,3,yes
"40,788",0,3,2,yes
"40,789",0,3,2,yes
"40,790",0,6,5,yes
"40,792",0,4,3,yes
"40,793",1,2,2,yes
"40,796",1,3,1,yes
"40,798",0,5,4,yes
"40,799",1,18,18,yes
"40,804",0,14,10,yes
"40,805",0,4,4,yes
"40,806",1,13,11,yes
"40,807",1,8,3,yes
"40,808",0,2,1,yes
"40,809",1,6,4,yes
"40,810",1,5,5,yes
"40,812",0,5,5,yes
"40,821",0,3,2,yes
"40,823",0,4,3,yes
"40,824",0,3,2,yes
"40,827",1,15,15,yes
"40,829",0,7,6,yes
"40,833",0,6,4,yes
"40,834",0,4,2,yes
"40,836",0,2,1,yes
"40,839",0,2,2,yes
"40,841",0,3,1,yes
"40,842",1,6,2,yes
"40,844",1,12,12,yes
"40,845",1,4,2,yes
"40,848",0,5,3,yes
"40,849",0,10,6,yes
"40,850",0,4,4,yes
"40,851",1,5,4,yes
"40,854",1,15,15,yes
"40,856",0,7,6,yes
"40,859",0,6,5,yes
"40,860",1,5,3,yes
"40,861",1,10,8,yes
"40,863",0,7,5,yes
"40,865",0,3,2,yes
"40,866",0,5,4,yes
"40,869",0,9,4,yes
"40,870",1,3,2,yes
"40,873",0,4,2,yes
"40,876",1,9,5,yes
"40,877",0,9,5,yes
"40,878",1,7,6,yes
"40,885",1,5,4,yes
"40,886",1,8,3,yes
"40,890",1,6,5,yes
"40,893",0,9,6,yes
"40,894",1,6,3,yes
"40,898",0,9,9,yes
"40,903",0,4,2,yes
"40,904",1,2,1,yes
"40,906",0,9,8,yes
"40,907",0,9,7,yes
"40,908",0,17,6,yes
"40,909",0,5,5,yes
"40,913",0,7,5,yes
"40,914",1,5,3,yes
"40,916",0,5,4,yes
"40,917",1,10,10,yes
"40,918",1,4,4,yes
"40,922",1,7,6,yes
"40,924",0,5,5,yes
"40,925",1,2,2,yes
"40,928",0,9,8,yes
"40,930",1,8,8,yes
"40,931",1,5,5,yes
"40,933",1,7,7,yes
"40,935",1,11,5,yes
"40,937",1,3,3,yes
"40,938",1,5,2,yes
"40,941",0,10,5,yes
"40,942",1,10,8,yes
"40,945",1,10,10,yes
"40,946",0,9,9,yes
"40,948",1,5,2,yes
"40,954",0,3,2,yes
"40,958",1,4,2,yes
"40,963",0,6,3,yes
"40,964",0,2,1,yes
"40,967",1,8,6,yes
"40,972",0,17,15,yes
"40,978",0,3,2,yes
"40,980",0,6,5,yes
"40,981",0,3,2,yes
"40,984",1,3,2,yes
"40,990",0,4,4,yes
"40,993",1,2,2,yes
"40,994",0,2,2,yes
"40,995",1,5,5,yes
"40,996",1,5,3,yes
"41,000",1,2,1,yes
"41,003",1,5,3,yes
"41,005",1,9,7,yes
"41,007",1,2,2,yes
"41,008",0,5,5,yes
"41,013",1,5,3,yes
"41,018",1,4,3,yes
"41,020",1,8,8,yes
"41,021",1,3,3,yes
"41,024",1,7,6,yes
"41,026",0,5,3,yes
"41,027",1,3,1,yes
"41,028",1,2,1,yes
"41,029",1,8,7,yes
"41,030",1,3,2,yes
"41,032",0,6,4,yes
"41,039",0,1,0,no
"41,041",0,2,0,no
"41,043",1,4,3,yes
"41,048",0,3,1,yes
"41,051",1,8,8,yes
"41,052",1,7,6,yes
"41,054",0,1,1,yes
"41,056",0,6,6,yes
"41,061",1,3,2,yes
"41,063",1,6,6,yes
"41,064",1,3,2,yes
"41,066",0,2,1,yes
"41,067",0,4,3,yes
"41,068",0,5,5,yes
"41,069",0,3,1,yes
"41,070",0,3,2,yes
"41,074",1,10,10,yes
"41,077",1,8,8,yes
"41,078",0,4,3,yes
"41,080",0,8,7,yes
"41,081",1,3,3,yes
"41,083",0,6,5,yes
"41,084",0,4,3,yes
"41,085",0,17,12,yes
"41,093",0,5,2,yes
"41,095",0,11,7,yes
"41,096",1,5,4,yes
"41,101",0,3,2,yes
"41,102",0,2,2,yes
"41,103",0,5,2,yes
"41,105",0,3,1,yes
"41,106",1,6,4,yes
"41,111",0,3,2,yes
"41,114",0,3,1,yes
"41,117",0,4,3,yes
"41,120",1,10,10,yes
"41,123",0,4,3,yes
"41,124",1,3,3,yes
"41,125",0,4,4,yes
"41,128",0,3,3,yes
"41,132",0,4,4,yes
"41,138",0,7,6,yes
"41,140",1,3,1,yes
"41,143",0,8,8,yes
"41,147",0,7,5,yes
"41,148",1,5,5,yes
"41,153",1,5,4,yes
"41,156",0,4,4,yes
"41,159",1,7,7,yes
"41,161",1,6,4,yes
"41,163",1,4,2,yes
"41,165",0,2,1,yes
"41,166",0,7,6,yes
"41,167",0,4,2,yes
"41,170",0,4,4,yes
"41,172",1,9,9,yes
"41,175",1,7,5,yes
"41,176",0,5,4,yes
"41,177",1,5,4,yes
"41,178",1,9,6,yes
"41,180",0,2,2,yes
"41,181",0,2,2,yes
"41,182",0,5,4,yes
"41,184",0,5,5,yes
"41,189",0,3,2,yes
"41,190",1,6,6,yes
"41,192",1,4,4,yes
"41,194",0,4,4,yes
"41,197",1,5,5,yes
"41,199",0,3,2,yes
"41,201",1,6,5,yes
"41,202",1,14,7,yes
"41,204",1,5,3,yes
"41,205",0,5,5,yes
"41,209",1,5,5,yes
"41,215",1,3,3,yes
"41,218",0,9,6,yes
"41,220",1,10,5,yes
"41,221",0,10,10,yes
"41,222",1,2,1,yes
"41,224",0,2,2,yes
"41,225",0,1,1,yes
"41,226",1,5,5,yes
"41,228",1,6,3,yes
"41,233",1,4,3,yes
"41,235",1,5,4,yes
"41,239",0,2,1,yes
"41,242",1,4,3,yes
"41,244",1,10,8,yes
"41,246",1,7,3,yes
"41,248",0,4,3,yes
"41,249",0,10,9,yes
"41,251",0,5,5,yes
"41,256",1,3,3,yes
"41,257",0,2,1,yes
"41,258",0,12,5,yes
"41,259",1,6,4,yes
"41,260",0,3,2,yes
"41,261",0,4,3,yes
"41,262",1,2,2,yes
"41,264",1,6,5,yes
"41,268",1,6,4,yes
"41,269",1,3,2,yes
"41,272",1,2,1,yes
"41,274",1,4,4,yes
"41,275",1,7,6,yes
"41,277",1,5,5,yes
"41,283",1,2,1,yes
"41,285",0,3,3,yes
"41,289",1,3,3,yes
"41,292",1,5,4,yes
"41,293",1,3,2,yes
"41,297",0,5,5,yes
"41,299",0,9,7,yes
"41,301",0,5,3,yes
"41,304",1,2,2,yes
"41,307",0,4,4,yes
"41,309",0,2,1,yes
"41,311",0,7,6,yes
"41,312",0,6,4,yes
"41,316",1,8,5,yes
"41,318",0,10,6,yes
"41,319",1,2,2,yes
"41,323",0,6,5,yes
"41,325",0,16,7,yes
"41,326",1,10,9,yes
"41,329",0,2,1,yes
"41,331",1,3,1,yes
"41,333",1,3,3,yes
"41,335",1,6,5,yes
"41,336",0,2,1,yes
"41,340",1,4,4,yes
"41,342",1,4,3,yes
"41,344",1,2,1,yes
"41,347",0,3,2,yes
"41,349",0,6,4,yes
"41,350",0,7,4,yes
"41,354",1,5,3,yes
"41,356",1,3,1,yes
"41,358",1,5,5,yes
"41,359",0,8,8,yes
"41,361",0,7,7,yes
"41,362",1,5,4,yes
"41,364",1,9,6,yes
"41,366",1,8,8,yes
"41,368",1,16,15,yes
"41,373",0,3,2,yes
"41,375",0,6,3,yes
"41,377",0,2,1,yes
"41,379",0,10,4,yes
"41,381",1,3,1,yes
"41,382",0,2,1,yes
"41,385",0,6,5,yes
"41,387",0,2,1,yes
"41,391",1,3,3,yes
"41,392",1,3,3,yes
"41,396",0,2,1,yes
"41,397",1,2,2,yes
"41,409",0,3,2,yes
"41,415",0,2,1,yes
"41,418",1,8,8,yes
"41,426",1,4,3,yes
"41,429",0,22,21,yes
"41,436",1,5,5,yes
"41,437",1,16,16,yes
"41,440",1,7,7,yes
"41,446",0,11,6,yes
"41,449",1,6,5,yes
"41,451",1,5,5,yes
"41,452",0,2,1,yes
"41,453",0,4,3,yes
"41,454",1,5,5,yes
"41,455",1,2,2,yes
"41,457",0,9,9,yes
"41,458",1,13,13,yes
"41,461",1,2,2,yes
"41,462",1,5,5,yes
"41,464",1,7,6,yes
"41,469",0,14,11,yes
"41,470",1,4,3,yes
"41,471",0,1,0,no
"41,472",0,7,5,yes
"41,473",1,3,2,yes
"41,474",1,7,7,yes
"41,479",1,11,11,yes
"41,481",0,2,2,yes
"41,483",1,5,3,yes
"41,486",0,4,4,yes
"41,489",0,3,2,yes
"41,490",1,7,5,yes
"41,493",0,3,2,yes
"41,495",1,2,2,yes
"41,498",1,4,4,yes
"41,500",0,6,5,yes
"41,502",1,3,1,yes
"41,503",0,2,1,yes
"41,505",0,3,3,yes
"41,507",1,9,6,yes
"41,509",0,4,3,yes
"41,512",1,6,6,yes
"41,513",1,3,3,yes
"41,514",1,2,2,yes
"41,515",0,3,2,yes
"41,517",1,2,2,yes
"41,518",0,6,6,yes
"41,522",0,3,2,yes
"41,523",0,2,1,yes
"41,527",1,8,7,yes
"41,533",0,9,7,yes
"41,534",0,9,6,yes
"41,537",1,11,10,yes
"41,538",0,6,6,yes
"41,540",0,2,2,yes
"41,545",1,10,7,yes
"41,547",1,6,5,yes
"41,553",0,15,8,yes
"41,554",1,2,2,yes
"41,556",0,13,11,yes
"41,558",1,6,5,yes
"41,559",0,5,3,yes
"41,562",0,3,1,yes
"41,567",0,18,10,yes
"41,569",0,3,2,yes
"41,570",1,8,8,yes
"41,574",1,11,11,yes
"41,575",0,11,9,yes
"41,577",1,3,3,yes
"41,580",1,2,2,yes
"41,584",0,3,3,yes
"41,585",1,3,3,yes
"41,586",1,7,7,yes
"41,588",1,5,5,yes
"41,589",0,6,6,yes
"41,593",1,7,7,yes
"41,595",1,3,2,yes
"41,598",1,5,5,yes
"41,601",0,5,5,yes
"41,602",1,4,3,yes
"41,606",0,5,5,yes
"41,609",0,6,6,yes
"41,613",1,2,2,yes
"41,617",0,5,4,yes
"41,618",1,8,8,yes
"41,619",1,8,7,yes
"41,620",0,5,5,yes
"41,622",0,11,10,yes
"41,624",0,5,5,yes
"41,627",1,7,7,yes
"41,628",1,6,2,yes
"41,632",1,7,7,yes
"41,634",1,8,8,yes
"41,636",1,2,2,yes
"41,637",1,8,8,yes
"41,639",0,11,11,yes
"41,640",0,8,6,yes
"41,643",0,5,5,yes
"41,646",1,5,5,yes
"41,648",0,2,1,yes
"41,650",0,3,3,yes
"41,653",0,5,5,yes
"41,654",1,4,3,yes
"41,658",1,11,10,yes
"41,659",1,5,2,yes
"41,663",0,10,7,yes
"41,664",0,2,1,yes
"41,667",1,6,6,yes
"41,669",1,3,3,yes
"41,670",1,3,3,yes
"41,671",1,3,3,yes
"41,672",1,3,3,yes
"41,678",1,5,4,yes
"41,682",1,3,3,yes
"41,683",0,8,4,yes
"41,684",1,3,3,yes
"41,685",1,4,3,yes
"41,690",1,2,2,yes
"41,691",0,5,4,yes
"41,692",0,8,6,yes
"41,693",1,3,3,yes
"41,694",1,3,3,yes
"41,696",0,4,2,yes
"41,697",1,7,7,yes
"41,699",1,7,7,yes
"41,704",0,6,6,yes
"41,708",1,6,6,yes
"41,709",1,3,1,yes
"41,711",0,5,3,yes
"41,712",0,5,4,yes
"41,714",1,5,5,yes
"41,715",1,2,2,yes
"41,716",0,2,2,yes
"41,718",1,5,4,yes
"41,720",0,2,1,yes
"41,722",0,8,5,yes
"41,723",1,17,14,yes
"41,725",1,12,12,yes
"41,733",1,3,1,yes
"41,735",1,3,3,yes
"41,738",0,13,12,yes
"41,740",0,2,2,yes
"41,741",1,3,3,yes
"41,743",1,13,7,yes
"41,744",1,9,7,yes
"41,745",0,7,6,yes
"41,746",1,6,6,yes
"41,749",1,3,2,yes
"41,753",0,4,4,yes
"41,755",1,4,2,yes
"41,756",0,12,7,yes
"41,759",0,3,2,yes
"41,760",1,6,6,yes
"41,763",0,3,3,yes
"41,764",1,2,2,yes
"41,766",0,15,15,yes
"41,768",1,6,6,yes
"41,769",1,2,2,yes
"41,770",0,3,3,yes
"41,771",1,8,3,yes
"41,773",0,2,1,yes
"41,774",0,4,2,yes
"41,777",1,5,3,yes
"41,780",0,7,5,yes
"41,781",0,6,6,yes
"41,782",1,3,3,yes
"41,783",0,4,2,yes
"41,786",1,2,2,yes
"41,787",1,2,2,yes
"41,792",0,3,3,yes
"41,793",1,9,6,yes
"41,794",1,4,4,yes
"41,796",0,3,1,yes
"41,797",0,4,4,yes
"41,798",1,10,7,yes
"41,802",0,4,3,yes
"41,807",1,16,7,yes
"41,809",0,8,6,yes
"41,812",0,5,5,yes
"41,813",1,3,3,yes
"41,814",1,5,5,yes
"41,816",0,2,1,yes
"41,817",0,3,3,yes
"41,819",1,6,5,yes
"41,823",0,10,8,yes
"41,828",1,11,7,yes
"41,831",1,7,5,yes
"41,832",0,4,2,yes
"41,833",0,9,8,yes
"41,837",0,3,2,yes
"41,838",1,4,4,yes
"41,839",1,3,3,yes
"41,840",1,2,2,yes
"41,843",1,3,1,yes
"41,850",0,5,5,yes
"41,851",0,7,7,yes
"41,852",0,9,8,yes
"41,854",0,3,2,yes
"41,855",0,6,5,yes
"41,857",0,7,4,yes
"41,858",1,8,8,yes
"41,862",0,3,2,yes
"41,864",1,2,2,yes
"41,866",0,5,5,yes
"41,869",0,2,2,yes
"41,872",0,5,3,yes
"41,873",0,5,3,yes
"41,875",1,5,5,yes
"41,879",1,4,2,yes
"41,880",1,4,3,yes
"41,882",1,7,7,yes
"41,883",1,5,5,yes
"41,884",0,6,4,yes
"41,885",0,8,5,yes
"41,893",0,3,2,yes
"41,894",1,6,5,yes
"41,895",0,12,11,yes
"41,896",0,2,2,yes
"41,900",1,4,3,yes
"41,902",1,4,4,yes
"41,906",1,9,8,yes
"41,907",1,13,13,yes
"41,908",0,4,4,yes
"41,909",1,3,3,yes
"41,910",1,4,4,yes
"41,911",0,4,4,yes
"41,912",0,5,5,yes
"41,913",1,2,2,yes
"41,919",0,3,1,yes
"41,922",1,4,4,yes
"41,924",0,9,7,yes
"41,926",1,8,8,yes
"41,927",1,2,1,yes
"41,933",0,3,2,yes
"41,934",0,11,8,yes
"41,936",1,8,4,yes
"41,937",1,2,1,yes
"41,939",0,2,1,yes
"41,941",0,3,2,yes
"41,942",0,2,1,yes
"41,943",1,11,8,yes
"41,944",1,4,4,yes
"41,946",0,7,4,yes
"41,949",0,2,1,yes
"41,950",1,3,3,yes
"41,952",1,3,2,yes
"41,954",0,5,4,yes
"41,956",1,2,2,yes
"41,958",0,5,4,yes
"41,959",1,8,6,yes
"41,960",1,4,2,yes
"41,964",0,4,2,yes
"41,966",0,3,3,yes
"41,968",0,5,4,yes
"41,970",1,2,1,yes
"41,973",0,4,4,yes
"41,974",1,2,1,yes
"41,975",0,2,0,no
"41,976",0,4,3,yes
"41,978",0,7,3,yes
"41,980",0,3,3,yes
"41,981",0,6,4,yes
"41,983",1,3,3,yes
"41,987",0,5,4,yes
"41,988",1,4,4,yes
"41,992",1,6,6,yes
"41,994",1,6,3,yes
"41,995",1,5,2,yes
"41,996",1,7,7,yes
"41,999",1,2,1,yes
"42,000",1,2,2,yes
"42,004",0,6,5,yes
"42,009",1,4,4,yes
"42,010",1,6,6,yes
"42,013",0,3,1,yes
"42,015",1,7,5,yes
"42,018",0,6,4,yes
"42,019",1,11,10,yes
"42,022",0,11,11,yes
"42,026",1,3,3,yes
"42,027",1,4,3,yes
"42,028",0,3,2,yes
"42,029",0,10,7,yes
"42,030",1,5,3,yes
"42,031",1,5,5,yes
"42,033",0,6,6,yes
"42,034",0,4,3,yes
"42,041",1,2,2,yes
"42,043",0,4,2,yes
"42,045",1,3,2,yes
"42,046",0,4,2,yes
"42,047",1,4,4,yes
"42,048",0,4,1,yes
"42,049",1,4,3,yes
"42,050",0,4,3,yes
"42,055",0,3,2,yes
"42,056",0,11,10,yes
"42,057",0,13,8,yes
"42,062",1,3,3,yes
"42,063",0,3,2,yes
"42,065",0,9,9,yes
"42,067",0,13,11,yes
"42,068",1,8,6,yes
"42,073",0,7,6,yes
"42,077",0,3,2,yes
"42,078",1,8,8,yes
"42,080",1,5,5,yes
"42,082",1,3,2,yes
"42,085",0,2,1,yes
"42,086",1,5,5,yes
"42,090",0,3,1,yes
"42,092",0,2,1,yes
"42,093",0,15,15,yes
"42,094",0,4,1,yes
"42,097",1,6,6,yes
"42,100",1,12,9,yes
"42,102",0,3,3,yes
"42,103",0,9,9,yes
"42,106",0,3,2,yes
"42,107",1,37,35,yes
"42,108",0,7,4,yes
"42,109",0,8,5,yes
"42,110",0,7,5,yes
"42,114",0,1,1,yes
"42,115",1,13,13,yes
"42,116",1,6,5,yes
"42,117",0,13,9,yes
"42,120",0,3,1,yes
"42,121",0,3,2,yes
"42,122",0,14,14,yes
"42,125",0,4,4,yes
"42,128",0,5,4,yes
"42,130",1,4,4,yes
"42,131",1,3,2,yes
"42,133",1,7,6,yes
"42,137",0,3,3,yes
"42,141",0,5,3,yes
"42,144",0,5,3,yes
"42,145",0,4,3,yes
"42,146",0,2,1,yes
"42,147",0,5,3,yes
"42,151",0,3,2,yes
"42,154",0,3,3,yes
"42,158",0,2,1,yes
"42,160",1,5,3,yes
"42,161",1,3,3,yes
"42,162",0,11,10,yes
"42,163",0,3,2,yes
"42,164",1,6,4,yes
"42,165",1,19,11,yes
"42,166",1,3,0,no
"42,172",0,2,1,yes
"42,174",1,2,2,yes
"42,178",0,5,5,yes
"42,179",1,5,5,yes
"42,181",0,3,1,yes
"42,185",1,2,2,yes
"42,189",1,9,8,yes
"42,191",1,3,1,yes
"42,192",1,6,6,yes
"42,197",0,4,2,yes
"42,198",0,4,3,yes
"42,200",0,10,10,yes
"42,203",1,11,10,yes
"42,206",1,3,1,yes
"42,207",0,2,0,no
"42,208",0,2,0,no
"42,215",1,7,5,yes
"42,216",0,15,15,yes
"42,217",1,8,5,yes
"42,219",1,8,3,yes
"42,221",1,4,2,yes
"42,223",1,9,5,yes
"42,229",1,2,2,yes
"42,231",1,4,3,yes
"42,233",0,1,0,no
"42,234",1,2,2,yes
"42,235",1,4,3,yes
"42,236",0,3,2,yes
"42,238",0,3,3,yes
"42,239",0,6,3,yes
"42,240",1,4,4,yes
"42,243",0,4,1,yes
"42,244",1,17,17,yes
"42,247",0,11,9,yes
"42,248",1,5,3,yes
"42,250",0,3,2,yes
"42,252",0,4,4,yes
"42,254",0,7,7,yes
"42,255",0,2,1,yes
"42,258",0,4,3,yes
"42,259",1,3,2,yes
"42,261",0,5,3,yes
"42,269",0,9,5,yes
"42,272",0,6,4,yes
"42,277",1,5,5,yes
"42,278",0,7,6,yes
"42,280",0,3,3,yes
"42,283",0,6,5,yes
"42,284",0,7,4,yes
"42,285",1,6,6,yes
"42,290",0,4,3,yes
"42,291",1,2,1,yes
"42,294",1,7,6,yes
"42,298",0,4,3,yes
"42,299",1,4,4,yes
"42,301",1,9,5,yes
"42,304",0,10,9,yes
"42,306",0,7,5,yes
"42,307",0,2,2,yes
"42,308",1,5,5,yes
"42,309",0,8,6,yes
"42,312",1,3,3,yes
"42,316",1,7,7,yes
"42,317",0,5,5,yes
"42,318",0,4,3,yes
"42,321",0,6,6,yes
"42,322",0,4,4,yes
"42,323",0,15,10,yes
"42,327",0,2,1,yes
"42,328",1,12,6,yes
"42,334",1,6,5,yes
"42,337",1,4,2,yes
"42,338",1,10,6,yes
"42,339",1,2,1,yes
"42,343",0,5,3,yes
"42,344",1,3,3,yes
"42,346",1,7,4,yes
"42,348",0,2,1,yes
"42,349",0,3,2,yes
"42,350",0,6,4,yes
"42,351",0,6,4,yes
"42,353",0,8,6,yes
"42,355",1,7,6,yes
"42,356",1,14,14,yes
"42,359",1,7,7,yes
"42,360",0,11,11,yes
"42,361",1,4,4,yes
"42,367",0,2,1,yes
"42,368",0,2,2,yes
"42,370",1,5,5,yes
"42,371",0,9,5,yes
"42,373",0,3,2,yes
"42,374",0,4,3,yes
"42,375",0,5,5,yes
"42,376",0,3,2,yes
"42,379",1,9,7,yes
"42,380",1,4,4,yes
"42,381",0,3,2,yes
"42,382",1,5,5,yes
"42,383",0,3,3,yes
"42,386",0,6,6,yes
"42,387",0,2,2,yes
"42,389",1,7,7,yes
"42,392",0,4,3,yes
"42,394",0,13,13,yes
"42,395",1,10,10,yes
"42,396",1,4,3,yes
"42,397",1,7,7,yes
"42,398",1,2,0,no
"42,399",0,11,7,yes
"42,400",0,7,7,yes
"42,401",0,7,5,yes
"42,403",1,16,14,yes
"42,410",1,3,2,yes
"42,411",1,2,2,yes
"42,412",0,2,1,yes
"42,413",1,12,8,yes
"42,419",1,4,2,yes
"42,423",1,7,7,yes
"42,428",0,2,2,yes
"42,429",0,1,0,no
"42,431",0,7,6,yes
"42,433",1,3,1,yes
"42,434",0,4,2,yes
"42,435",1,5,4,yes
"42,437",0,5,4,yes
"42,438",0,3,3,yes
"42,440",1,7,7,yes
"42,443",1,5,4,yes
"42,444",1,8,6,yes
"42,445",1,5,3,yes
"42,449",1,8,4,yes
"42,453",0,3,2,yes
"42,455",0,2,1,yes
"42,457",1,6,6,yes
"42,458",0,5,4,yes
"42,459",1,6,6,yes
"42,460",1,2,1,yes
"42,462",0,6,6,yes
"42,463",0,4,4,yes
"42,464",0,2,1,yes
"42,467",1,4,2,yes
"42,468",0,2,1,yes
"42,471",0,2,1,yes
"42,472",0,3,1,yes
"42,473",0,3,3,yes
"42,476",0,4,3,yes
"42,477",1,2,2,yes
"42,480",1,2,2,yes
"42,481",1,8,6,yes
"42,485",0,3,2,yes
"42,486",0,8,6,yes
"42,488",1,10,10,yes
"42,490",0,4,2,yes
"42,492",0,6,4,yes
"42,495",1,3,3,yes
"42,496",1,6,6,yes
"42,498",1,4,4,yes
"42,500",1,2,1,yes
"42,501",1,4,4,yes
"42,504",0,4,4,yes
"42,506",0,10,10,yes
"42,507",1,6,4,yes
"42,508",1,4,4,yes
"42,510",0,1,0,no
"42,512",0,9,8,yes
"42,514",0,2,2,yes
"42,516",1,2,2,yes
"42,519",0,10,4,yes
"42,522",0,3,1,yes
"42,523",0,3,3,yes
"42,525",1,7,4,yes
"42,527",1,6,6,yes
"42,529",1,5,4,yes
"42,530",0,2,1,yes
"42,531",1,3,3,yes
"42,533",0,5,3,yes
"42,536",0,12,7,yes
"42,538",1,3,3,yes
"42,539",1,3,3,yes
"42,543",1,5,3,yes
"42,546",1,5,5,yes
"42,547",0,4,4,yes
"42,551",0,9,9,yes
"42,552",1,19,18,yes
"42,554",1,8,8,yes
"42,558",0,5,4,yes
"42,561",0,6,3,yes
"42,562",0,5,2,yes
"42,563",0,4,3,yes
"42,564",1,10,10,yes
"42,565",0,3,3,yes
"42,566",1,5,3,yes
"42,567",1,3,2,yes
"42,572",1,4,1,yes
"42,573",0,7,7,yes
"42,574",1,2,1,yes
"42,581",0,5,4,yes
"42,584",0,4,4,yes
"42,586",1,4,3,yes
"42,587",1,9,8,yes
"42,592",1,6,6,yes
"42,595",1,8,5,yes
"42,596",0,2,2,yes
"42,597",1,3,3,yes
"42,598",0,5,4,yes
"42,600",1,11,6,yes
"42,602",0,4,3,yes
"42,603",1,3,2,yes
"42,608",0,7,7,yes
"42,609",0,4,3,yes
"42,612",0,9,8,yes
"42,615",0,4,4,yes
"42,617",1,3,2,yes
"42,619",0,2,1,yes
"42,620",0,5,4,yes
"42,621",1,2,1,yes
"42,622",0,11,8,yes
"42,624",0,2,0,no
"42,625",1,5,3,yes
"42,628",0,9,8,yes
"42,633",0,3,1,yes
"42,634",0,3,2,yes
"42,635",1,10,6,yes
"42,636",0,4,3,yes
"42,637",1,7,2,yes
"42,640",1,10,10,yes
"42,642",1,4,3,yes
"42,643",0,12,12,yes
"42,644",1,7,5,yes
"42,652",1,3,3,yes
"42,654",0,10,10,yes
"42,656",1,5,4,yes
"42,657",0,5,5,yes
"42,658",0,5,3,yes
"42,661",1,3,1,yes
"42,662",1,2,1,yes
"42,663",1,6,3,yes
"42,665",0,2,1,yes
"42,670",0,7,4,yes
"42,671",0,6,4,yes
"42,672",0,7,3,yes
"42,678",1,3,2,yes
"42,679",0,4,2,yes
"42,681",0,8,4,yes
"42,682",1,12,11,yes
"42,685",0,15,10,yes
"42,687",1,5,4,yes
"42,688",1,6,3,yes
"42,691",1,7,7,yes
"42,694",0,3,3,yes
"42,698",1,2,0,no
"42,702",1,8,8,yes
"42,705",0,3,3,yes
"42,707",1,2,2,yes
"42,709",0,3,1,yes
"42,710",0,2,0,no
"42,711",0,6,5,yes
"42,712",1,11,5,yes
"42,718",0,6,3,yes
"42,721",1,5,5,yes
"42,722",0,6,5,yes
"42,723",0,2,2,yes
"42,724",1,3,3,yes
"42,726",0,5,2,yes
"42,729",1,5,3,yes
"42,730",0,3,1,yes
"42,734",1,10,9,yes
"42,735",1,2,2,yes
"42,737",1,3,3,yes
"42,738",1,2,2,yes
"42,741",1,8,6,yes
"42,746",1,3,2,yes
"42,748",0,8,5,yes
"42,750",0,6,6,yes
"42,752",1,6,6,yes
"42,753",0,8,6,yes
"42,754",0,16,13,yes
"42,756",1,2,2,yes
"42,757",0,9,9,yes
"42,762",0,5,3,yes
