"id","id_user","ari","characters","complexwords","syllables","sentences","words","class","class2"
"11,187","10,171",12.247,"1,850",55,636,17,395,top_5,outstanding
"12,271","10,171",10.091,153,9,56,2,30,top_5,outstanding
"11,326","10,171",15.906,"2,183",75,760,15,488,top_5,outstanding
"12,284","10,171",15.76,238,10,72,2,42,top_5,outstanding
"12,279","10,171",12.585,215,8,73,2,44,top_5,outstanding
"12,277","10,171",10.382,225,10,79,3,43,top_5,outstanding
"16,027","10,171",13.802,"1,139",34,394,9,254,top_5,outstanding
"35,705","10,171",13.652,"2,584",109,926,21,559,top_5,outstanding
"17,490","10,171",12.337,"2,510",95,866,23,533,top_5,outstanding
"12,255","10,171",4.454,92,2,26,2,21,top_5,outstanding
"12,223","10,171",16.386,51,3,17,1,7,top_5,outstanding
"24,979","10,171",8.888,331,11,114,4,74,top_5,outstanding
"16,689","10,171",14.566,"2,247",82,803,17,491,top_5,outstanding
"16,379","10,171",12.746,"2,769",90,951,24,604,top_5,outstanding
"15,554","10,171",15.016,"1,491",52,502,11,322,top_5,outstanding
"12,330","10,171",12.484,80,5,28,1,14,top_5,outstanding
"11,760","10,171",11.879,"2,057",98,752,20,429,top_5,outstanding
"29,026","10,171",11.372,"2,606",108,927,27,537,top_5,outstanding
"15,792","10,171",13.627,"2,663",89,900,22,564,top_5,outstanding
"15,157","10,171",12.873,240,11,92,2,55,top_5,outstanding
"28,147","10,171",18.935,"2,364",104,857,14,478,top_5,outstanding
"4,614","9,014",14.035,"3,959",137,"1,381",31,870,top_5,outstanding
"4,355","9,014",17.223,"3,120",128,"1,096",20,674,top_5,outstanding
"9,673","9,014",10.016,"1,461",40,507,15,345,top_5,outstanding
"4,308","9,014",11.308,"2,672",92,924,27,565,top_5,outstanding
"4,289","9,014",8.559,"2,132",71,720,27,473,top_5,outstanding
"4,181","9,014",12.976,"2,939",103,"1,012",26,611,top_5,outstanding
"12,037","9,014",9.042,"2,399",88,817,30,517,top_5,outstanding
"11,884","9,014",2.693,203,4,71,5,50,top_5,outstanding
"3,223","9,014",9.577,"2,375",77,817,27,526,top_5,outstanding
"8,028","9,014",14.933,"1,502",56,520,11,334,top_5,outstanding
"7,981","9,014",16.496,"2,813",107,966,19,595,top_5,outstanding
"6,503","9,014",13.711,"2,571",65,882,20,605,top_5,outstanding
"6,502","9,014",15.31,"3,387",137,"1,193",25,704,top_5,outstanding
"5,090","9,014",3.64,131,1,43,3,31,top_5,outstanding
"5,037","9,014",11.444,"2,318",50,774,21,556,top_5,outstanding
"29,810","9,014",7.966,"1,157",29,401,14,282,top_5,outstanding
"28,565","9,014",6.864,692,21,229,10,161,top_5,outstanding
"28,192","9,014",13.374,"1,324",41,430,11,286,top_5,outstanding
"28,161","9,014",9.752,548,20,179,7,111,top_5,outstanding
"24,911","9,014",11.901,"1,172",23,395,10,307,top_5,outstanding
"24,690","9,014",11.326,"1,203",45,417,12,257,top_5,outstanding
"22,403","9,014",10.137,"1,094",38,368,12,238,top_5,outstanding
"22,357","9,014",13.504,616,25,218,5,136,top_5,outstanding
"21,602","9,014",6.346,"1,120",26,369,16,275,top_5,outstanding
"19,321","9,014",14.284,867,39,308,7,177,top_5,outstanding
"18,266","9,014",13.587,"3,497",121,"1,198",29,740,top_5,outstanding
"16,306","9,014",4.641,319,6,111,5,86,top_5,outstanding
"15,556","9,014",10.354,"1,080",33,375,11,248,top_5,outstanding
"16,021","9,014",7.422,612,17,208,9,135,top_5,outstanding
"15,701","9,014",12.728,712,37,268,7,138,top_5,outstanding
"15,909","9,014",11.137,"1,432",51,505,14,318,top_5,outstanding
"15,916","9,014",4.499,100,3,32,3,21,top_5,outstanding
"15,807","9,014",11.176,"1,155",38,412,11,264,top_5,outstanding
"15,796","9,014",7.858,821,17,279,10,201,top_5,outstanding
"15,392","9,014",11.12,555,21,195,6,113,top_5,outstanding
"14,602","9,014",12.344,"1,882",72,646,17,406,top_5,outstanding
"14,385","9,014",7.349,954,28,325,13,222,top_5,outstanding
"14,285","9,014",7.389,"1,205",39,420,17,273,top_5,outstanding
"14,086","9,014",10.513,166,8,59,2,33,top_5,outstanding
"14,063","9,014",13.288,"1,079",43,365,9,234,top_5,outstanding
"14,053","9,014",8.493,892,22,306,11,203,top_5,outstanding
"14,268","9,014",14.235,"1,616",57,560,13,333,top_5,outstanding
"14,132","9,014",9.307,597,20,240,6,168,top_5,outstanding
"13,595","9,014",16.933,"1,522",46,517,10,322,top_5,outstanding
"13,586","9,014",11.858,"1,865",71,656,17,419,top_5,outstanding
"13,582","9,014",10.447,"1,543",65,549,16,344,top_5,outstanding
"13,576","9,014",11.049,"1,874",64,623,19,404,top_5,outstanding
"13,571","9,014",7.904,998,26,335,13,229,top_5,outstanding
"13,566","9,014",7.612,866,23,296,12,195,top_5,outstanding
"13,551","9,014",6.639,999,34,351,16,223,top_5,outstanding
"13,548","9,014",4.496,372,13,133,8,85,top_5,outstanding
"13,536","9,014",11.623,871,23,291,8,199,top_5,outstanding
"13,622","9,014",12.049,"1,373",40,475,12,323,top_5,outstanding
"13,497","9,014",9.245,809,30,277,10,173,top_5,outstanding
"13,493","9,014",9.592,"1,241",35,448,13,300,top_5,outstanding
"13,491","9,014",14.939,"1,328",48,469,10,279,top_5,outstanding
"13,450","9,014",9.676,"1,061",33,360,12,234,top_5,outstanding
"13,367","9,014",13.608,"1,192",52,427,10,248,top_5,outstanding
"13,344","9,014",11.501,958,29,327,9,215,top_5,outstanding
"13,308","9,014",7.077,562,10,195,7,147,top_5,outstanding
"12,855","9,014",7.694,543,11,182,7,128,top_5,outstanding
"12,783","9,014",14.102,993,39,341,8,207,top_5,outstanding
"12,782","9,014",8.389,788,20,260,10,177,top_5,outstanding
"12,501","9,014",7.222,737,25,248,12,157,top_5,outstanding
"12,500","9,014",9.203,904,36,324,11,196,top_5,outstanding
"12,347","9,014",7.639,943,18,313,12,226,top_5,outstanding
"12,238","9,014",13.063,125,2,49,1,38,top_5,outstanding
"12,167","9,014",1.41,160,7,61,5,40,top_5,outstanding
"12,097","9,014",12.836,"1,584",62,563,14,334,top_5,outstanding
"12,461","9,014",11.511,"1,168",37,405,11,261,top_5,outstanding
"12,450","9,014",13.658,"1,788",51,613,14,417,top_5,outstanding
"12,420","9,014",10.864,"2,569",102,909,27,545,top_5,outstanding
"11,950","9,014",6.605,"1,342",27,449,19,324,top_5,outstanding
"11,914","9,014",10.901,"1,829",66,652,18,413,top_5,outstanding
"11,881","9,014",12.604,988,40,348,9,206,top_5,outstanding
"11,682","9,014",6.663,385,15,140,6,87,top_5,outstanding
"11,542","9,014",9.864,804,33,290,9,176,top_5,outstanding
"11,535","9,014",14.617,"1,595",60,576,12,350,top_5,outstanding
"11,529","9,014",11.81,"2,446",98,846,23,531,top_5,outstanding
"11,540","9,014",7.736,486,15,159,7,106,top_5,outstanding
"11,468","9,014",10.997,935,30,315,9,215,top_5,outstanding
"11,849","9,014",12.881,"1,285",45,439,11,281,top_5,outstanding
"11,843","9,014",11.92,574,22,207,5,139,top_5,outstanding
"11,842","9,014",10.125,561,23,207,6,125,top_5,outstanding
"11,755","9,014",11.653,"1,582",72,562,16,325,top_5,outstanding
"11,737","9,014",11.979,715,24,234,7,147,top_5,outstanding
"11,283","9,014",6.34,488,14,160,8,110,top_5,outstanding
"11,274","9,014",5.693,527,18,174,9,122,top_5,outstanding
"11,224","9,014",8.997,"1,466",58,510,18,321,top_5,outstanding
"11,208","9,014",9.595,"1,076",43,385,12,242,top_5,outstanding
"11,207","9,014",10.922,513,14,171,5,117,top_5,outstanding
"11,158","9,014",5.784,688,21,236,11,164,top_5,outstanding
"10,670","9,014",13.209,372,11,128,3,87,top_5,outstanding
"10,436","9,014",8.904,193,3,66,2,54,top_5,outstanding
"10,421","9,014",14.007,"1,910",79,699,15,419,top_5,outstanding
"10,405","9,014",13.667,"2,281",71,749,19,476,top_5,outstanding
"10,373","9,014",12.727,"1,527",62,524,14,313,top_5,outstanding
"10,372","9,014",9.385,"1,565",46,539,18,349,top_5,outstanding
"10,361","9,014",9.531,390,17,133,5,80,top_5,outstanding
"10,353","9,014",10.912,"1,577",69,572,16,344,top_5,outstanding
"10,248","9,014",6.787,721,28,264,10,174,top_5,outstanding
"9,826","9,014",11.7,735,28,266,7,159,top_5,outstanding
"9,727","9,014",13.852,"1,122",39,394,9,242,top_5,outstanding
"9,712","9,014",11.474,876,32,318,8,206,top_5,outstanding
"9,711","9,014",12.155,"1,565",47,542,14,349,top_5,outstanding
"9,684","9,014",10.265,"1,571",63,561,17,342,top_5,outstanding
"9,662","9,014",13.961,"1,714",67,609,14,356,top_5,outstanding
"9,651","9,014",8.701,"1,586",56,568,19,363,top_5,outstanding
"10,017","9,014",7.777,"1,201",46,433,16,274,top_5,outstanding
"9,961","9,014",11.352,"1,577",52,550,15,354,top_5,outstanding
"9,929","9,014",7.883,"1,360",46,485,18,309,top_5,outstanding
"9,913","9,014",10.133,"2,945",110,"1,024",33,630,top_5,outstanding
"9,904","9,014",9.087,244,8,83,3,53,top_5,outstanding
"9,578","9,014",11.826,"1,073",39,370,10,235,top_5,outstanding
"9,544","9,014",2.454,168,4,66,3,52,top_5,outstanding
"9,609","9,014",11.692,"2,730",94,961,26,591,top_5,outstanding
"9,563","9,014",10.416,673,18,235,7,150,top_5,outstanding
"8,823","9,014",8.324,637,24,234,8,145,top_5,outstanding
"8,817","9,014",11.115,"1,656",59,581,17,351,top_5,outstanding
"8,800","9,014",9.735,"3,337",113,"1,145",37,745,top_5,outstanding
"8,734","9,014",14.202,"2,550",114,913,20,547,top_5,outstanding
"8,688","9,014",8.251,215,8,74,3,46,top_5,outstanding
"9,055","9,014",9.01,"1,830",50,638,20,448,top_5,outstanding
"8,642","9,014",14.419,"2,484",83,892,19,542,top_5,outstanding
"8,540","9,014",11.655,"1,295",46,462,12,291,top_5,outstanding
"8,517","9,014",12.875,"1,726",57,592,15,370,top_5,outstanding
"8,480","9,014",11.097,811,28,288,8,179,top_5,outstanding
"8,388","9,014",15.751,"3,014",105,"1,058",21,665,top_5,outstanding
"8,390","9,014",8.051,289,10,99,4,63,top_5,outstanding
"8,195","9,014",11.46,"1,938",69,665,19,416,top_5,outstanding
"8,100","9,014",7.128,621,26,239,8,155,top_5,outstanding
"7,998","9,014",23.395,"1,706",63,590,8,364,top_5,outstanding
"7,974","9,014",14.486,935,34,329,7,212,top_5,outstanding
"7,908","9,014",10.844,393,13,139,4,86,top_5,outstanding
"7,714","9,014",9.788,"1,848",56,654,19,448,top_5,outstanding
"7,713","9,014",7.744,474,9,157,6,113,top_5,outstanding
"7,642","9,014",16.965,"1,177",48,397,8,232,top_5,outstanding
"7,641","9,014",14.791,"1,719",76,628,13,365,top_5,outstanding
"7,557","9,014",10.449,"1,797",62,622,19,393,top_5,outstanding
"7,217","9,014",8.397,"1,283",31,440,15,310,top_5,outstanding
"7,057","9,014",13.197,"4,258",130,"1,459",36,915,top_5,outstanding
"7,049","9,014",12.482,680,28,243,6,149,top_5,outstanding
"7,041","9,014",12.698,"1,611",47,550,14,352,top_5,outstanding
"7,036","9,014",14.714,753,32,266,6,150,top_5,outstanding
"7,007","9,014",2.786,405,7,151,8,110,top_5,outstanding
"7,003","9,014",12.947,"1,605",51,551,14,340,top_5,outstanding
"7,155","9,014",12.18,450,16,159,4,101,top_5,outstanding
"6,988","9,014",11.662,"1,220",36,425,11,286,top_5,outstanding
"6,973","9,014",9.723,"1,815",59,614,20,408,top_5,outstanding
"6,966","9,014",11.35,"1,141",46,408,11,252,top_5,outstanding
"6,962","9,014",9.398,900,31,318,10,207,top_5,outstanding
"6,953","9,014",6.103,457,13,160,7,109,top_5,outstanding
"6,938","9,014",9.271,867,18,298,9,223,top_5,outstanding
"7,119","9,014",11.617,936,31,319,9,202,top_5,outstanding
"7,099","9,014",10.157,494,13,166,5,117,top_5,outstanding
"6,919","9,014",13.73,"1,464",62,523,12,310,top_5,outstanding
"6,873","9,014",10.097,679,19,227,7,158,top_5,outstanding
"6,871","9,014",12.475,"1,234",51,434,11,267,top_5,outstanding
"6,866","9,014",18.273,668,25,245,4,166,top_5,outstanding
"6,676","9,014",14.307,751,33,265,6,155,top_5,outstanding
"6,638","9,014",6.98,208,8,75,3,48,top_5,outstanding
"6,623","9,014",10.346,472,17,172,5,104,top_5,outstanding
"6,621","9,014",12.368,"1,143",42,411,10,257,top_5,outstanding
"6,599","9,014",13.777,"1,726",73,604,15,341,top_5,outstanding
"6,556","9,014",13.757,"2,815",94,965,23,597,top_5,outstanding
"6,555","9,014",14.074,"1,834",62,653,14,425,top_5,outstanding
"6,540","9,014",15.122,"1,643",75,594,12,357,top_5,outstanding
"6,539","9,014",12.565,"1,077",31,376,9,258,top_5,outstanding
"6,536","9,014",11.632,962,30,331,9,214,top_5,outstanding
"6,492","9,014",10.598,"3,304",128,"1,138",35,712,top_5,outstanding
"6,480","9,014",12.889,"1,838",47,632,15,442,top_5,outstanding
"6,454","9,014",7.323,"2,173",64,742,29,515,top_5,outstanding
"6,406","9,014",14.237,"1,001",41,355,8,208,top_5,outstanding
"6,382","9,014",5.457,290,8,106,5,68,top_5,outstanding
"6,367","9,014",10.244,813,24,268,9,174,top_5,outstanding
"6,357","9,014",22.609,"2,249",85,776,11,444,top_5,outstanding
"7,059","9,014",12.273,233,5,80,2,55,top_5,outstanding
"5,783","9,014",7.339,884,20,303,11,224,top_5,outstanding
"5,746","9,014",10.12,"1,261",42,434,14,272,top_5,outstanding
"5,732","9,014",12.327,"1,406",53,499,13,296,top_5,outstanding
"5,693","9,014",9.53,934,31,321,11,202,top_5,outstanding
"5,673","9,014",11.329,653,18,237,6,155,top_5,outstanding
"5,651","9,014",14.556,"1,846",60,628,14,402,top_5,outstanding
"5,220","9,014",9.218,429,20,161,5,96,top_5,outstanding
"5,038","9,014",13.695,391,11,138,3,98,top_5,outstanding
"5,026","9,014",8.308,473,13,165,6,107,top_5,outstanding
"4,998","9,014",16.351,"1,131",43,383,8,224,top_5,outstanding
"4,996","9,014",10.006,"1,358",39,454,15,297,top_5,outstanding
"4,935","9,014",9.557,"1,170",22,382,13,265,top_5,outstanding
"4,914","9,014",11.315,900,30,312,9,192,top_5,outstanding
"4,816","9,014",9.495,"1,438",51,495,17,311,top_5,outstanding
"4,806","9,014",8.254,832,37,295,12,175,top_5,outstanding
"4,664","9,014",6.392,577,21,199,9,133,top_5,outstanding
"4,650","9,014",5.464,699,18,241,11,173,top_5,outstanding
"4,638","9,014",10.001,182,9,69,2,40,top_5,outstanding
"4,637","9,014",19.525,"1,067",41,370,6,237,top_5,outstanding
"4,981","9,014",8.863,332,18,116,5,66,top_5,outstanding
"4,626","9,014",13.339,"1,346",42,469,11,300,top_5,outstanding
"4,615","9,014",9.323,779,25,270,9,174,top_5,outstanding
"4,325","9,014",10.231,"1,926",54,654,20,438,top_5,outstanding
"4,324","9,014",11.614,"1,762",59,600,17,379,top_5,outstanding
"4,322","9,014",15.538,695,26,242,5,147,top_5,outstanding
"4,302","9,014",10.614,"1,190",36,401,12,269,top_5,outstanding
"4,270","9,014",8.38,"1,659",58,562,23,353,top_5,outstanding
"4,243","9,014",8.762,870,26,310,10,206,top_5,outstanding
"4,239","9,014",11.152,987,34,343,10,211,top_5,outstanding
"4,234","9,014",10.856,"1,829",49,607,18,415,top_5,outstanding
"4,228","9,014",9.631,427,14,147,5,92,top_5,outstanding
"4,227","9,014",5.702,"1,713",37,595,26,426,top_5,outstanding
"4,219","9,014",18.03,"1,154",42,396,7,262,top_5,outstanding
"4,205","9,014",9.121,973,33,332,11,226,top_5,outstanding
"4,186","9,014",14.633,766,29,257,6,157,top_5,outstanding
"4,192","9,014",7.944,259,6,88,3,67,top_5,outstanding
"4,165","9,014",10.354,333,12,116,4,67,top_5,outstanding
"4,157","9,014",14.487,"1,468",43,497,11,332,top_5,outstanding
"3,882","9,014",11.662,"1,786",68,620,17,388,top_5,outstanding
"3,844","9,014",6.406,804,23,299,11,204,top_5,outstanding
"3,841","9,014",7.672,718,18,241,9,174,top_5,outstanding
"3,832","9,014",4.436,734,17,254,13,184,top_5,outstanding
"3,823","9,014",9.78,"1,211",29,400,13,278,top_5,outstanding
"3,766","9,014",7.894,"1,159",43,408,16,256,top_5,outstanding
"3,761","9,014",12.908,"1,656",51,564,14,368,top_5,outstanding
"3,731","9,014",13.633,603,26,208,5,127,top_5,outstanding
"3,537","9,014",10.217,982,29,343,10,229,top_5,outstanding
"3,518","9,014",7.518,935,29,338,12,225,top_5,outstanding
"3,499","9,014",16.075,"1,025",32,354,7,226,top_5,outstanding
"3,482","9,014",6.631,105,6,35,3,20,top_5,outstanding
"3,468","9,014",12.736,460,15,153,4,100,top_5,outstanding
"3,447","9,014",11.738,"1,302",42,442,12,292,top_5,outstanding
"3,434","9,014",12.019,761,22,252,7,166,top_5,outstanding
"3,433","9,014",9.243,"1,864",76,668,22,412,top_5,outstanding
"3,422","9,014",7.653,"1,628",37,545,21,385,top_5,outstanding
"3,421","9,014",9.503,822,21,275,9,190,top_5,outstanding
"3,415","9,014",5.059,370,7,126,6,93,top_5,outstanding
"3,349","9,014",9.318,"1,492",49,530,16,361,top_5,outstanding
"3,309","9,014",9.76,369,12,127,4,84,top_5,outstanding
"3,243","9,014",6.491,536,13,195,7,142,top_5,outstanding
"3,211","9,014",5.787,306,11,108,5,72,top_5,outstanding
"3,210","9,014",9.909,762,23,266,8,177,top_5,outstanding
"3,203","9,014",11.481,881,36,313,9,182,top_5,outstanding
"3,180","9,014",3.794,353,5,125,6,97,top_5,outstanding
"3,171","9,014",12.485,682,24,232,6,150,top_5,outstanding
"3,170","9,014",6.338,379,9,130,6,87,top_5,outstanding
"2,655","9,014",13.003,360,13,129,3,81,top_5,outstanding
"2,867","9,014",7.604,714,29,251,11,152,top_5,outstanding
"2,769","9,014",11.06,617,17,202,6,139,top_5,outstanding
"2,754","9,014",9.067,946,24,321,11,215,top_5,outstanding
"2,145","9,014",15.613,866,34,320,6,201,top_5,outstanding
"2,223","9,014",2.865,304,8,114,6,82,top_5,outstanding
"2,221","9,014",9.655,450,15,162,5,101,top_5,outstanding
"6,490","9,014",13.606,"3,808",138,"1,306",31,826,top_5,outstanding
"6,135","9,014",9.817,"1,764",40,591,19,402,top_5,outstanding
"8,270","9,014",14.201,348,16,126,3,67,top_5,outstanding
"8,019","9,014",19.382,"1,234",44,430,7,270,top_5,outstanding
"7,617","9,014",12.02,"1,192",51,417,11,259,top_5,outstanding
"6,519","9,014",11.968,539,15,179,5,117,top_5,outstanding
"6,413","9,014",9.56,"1,266",44,449,14,288,top_5,outstanding
"6,348","9,014",9.601,608,22,217,7,133,top_5,outstanding
"6,337","9,014",15.601,"1,548",73,558,11,333,top_5,outstanding
"5,586","9,014",13.113,706,23,245,6,152,top_5,outstanding
"6,225","9,014",14.268,"5,687",211,"1,974",44,"1,239",top_5,outstanding
"5,740","9,014",10.901,"1,386",38,468,14,304,top_5,outstanding
"16,168","9,014",11.859,"2,026",63,672,19,439,top_5,outstanding
"11,801","9,014",15,"1,728",72,609,13,361,top_5,outstanding
"14,255","9,014",8.581,"2,123",77,731,28,458,top_5,outstanding
"5,121","9,014",14.808,630,30,230,5,125,top_5,outstanding
"4,879","9,014",5.104,323,11,114,6,75,top_5,outstanding
"5,649","9,014",8.914,"1,492",37,510,17,351,top_5,outstanding
"5,603","9,014",15.004,419,9,148,3,99,top_5,outstanding
"5,600","9,014",11.514,"1,185",31,392,11,270,top_5,outstanding
"11,854","9,014",9.195,"1,288",43,466,15,289,top_5,outstanding
"5,032","9,014",11.956,"1,673",85,602,16,352,top_5,outstanding
"5,189","9,014",9.252,"2,401",92,852,31,500,top_5,outstanding
"7,184","9,014",13.258,735,18,247,6,166,top_5,outstanding
"7,198","9,014",10.583,571,12,187,7,112,top_5,outstanding
"7,999","9,014",13.272,"2,583",100,924,21,587,top_5,outstanding
"4,713","9,014",8.171,355,16,129,5,76,top_5,outstanding
"6,895","9,014",15.918,540,20,183,4,105,top_5,outstanding
"7,034","9,014",14.601,"2,287",97,798,19,441,top_5,outstanding
"6,852","9,014",11.598,"2,856",95,"1,024",26,664,top_5,outstanding
"4,309","9,014",12.109,"1,221",38,421,11,271,top_5,outstanding
"4,293","9,014",9.954,"1,842",72,653,20,411,top_5,outstanding
"4,313","9,014",13.74,"1,148",46,392,10,227,top_5,outstanding
"4,311","9,014",11.473,809,26,279,8,172,top_5,outstanding
"4,158","9,014",8.621,"2,577",90,918,31,592,top_5,outstanding
"4,225","9,014",10.559,673,22,229,7,148,top_5,outstanding
"4,222","9,014",12.254,"1,681",58,571,15,372,top_5,outstanding
"2,220","9,014",6.688,217,9,84,3,53,top_5,outstanding
"6,714","9,014",15.125,"1,168",45,406,9,233,top_5,outstanding
"6,601","9,014",10.947,"1,209",27,399,12,269,top_5,outstanding
"9,877","9,014",11.869,227,9,80,2,54,top_5,outstanding
"9,564","9,014",15.617,"2,196",106,793,16,450,top_5,outstanding
"2,156","9,014",9.071,426,16,152,5,96,top_5,outstanding
"2,157","9,014",4.03,127,4,45,3,29,top_5,outstanding
"2,147","9,014",10.139,98,3,33,1,23,top_5,outstanding
"7,040","9,014",11.451,"2,280",53,754,21,530,top_5,outstanding
"8,683","9,014",16.342,391,24,145,3,71,top_5,outstanding
"12,585","9,014",11.136,"2,619",80,882,26,572,top_5,outstanding
